"","expr","time","fun_name"
"754","Rcpp",405490,"msumloglike"
"755","R",3015295,"msumloglike"
"756","R",3206574,"msumloglike"
"757","Rcpp",416491,"msumloglike"
"758","R",3347909,"msumloglike"
"759","Rcpp",435127,"msumloglike"
"760","R",3079104,"msumloglike"
"761","R",2992181,"msumloglike"
"762","Rcpp",365475,"msumloglike"
"763","R",2872166,"msumloglike"
"764","Rcpp",336552,"msumloglike"
"765","R",2867427,"msumloglike"
"766","R",2868740,"msumloglike"
"767","R",2912422,"msumloglike"
"768","Rcpp",351689,"msumloglike"
"769","Rcpp",314681,"msumloglike"
"770","Rcpp",332594,"msumloglike"
"771","R",2860124,"msumloglike"
"772","R",2843292,"msumloglike"
"773","R",2851057,"msumloglike"
"774","Rcpp",358663,"msumloglike"
"775","R",2816292,"msumloglike"
"776","Rcpp",353734,"msumloglike"
"777","R",2912051,"msumloglike"
"778","R",7630290,"msumloglike"
"779","R",3151420,"msumloglike"
"780","R",3153885,"msumloglike"
"781","R",3073795,"msumloglike"
"782","Rcpp",380884,"msumloglike"
"783","Rcpp",339086,"msumloglike"
"784","R",2925927,"msumloglike"
"785","Rcpp",380814,"msumloglike"
"786","R",3045542,"msumloglike"
"787","R",3081429,"msumloglike"
"788","Rcpp",378519,"msumloglike"
"789","R",2975791,"msumloglike"
"790","Rcpp",365345,"msumloglike"
"791","Rcpp",319219,"msumloglike"
"792","Rcpp",319500,"msumloglike"
"793","Rcpp",315091,"msumloglike"
"794","R",2910559,"msumloglike"
"795","Rcpp",385313,"msumloglike"
"796","Rcpp",329318,"msumloglike"
"797","Rcpp",359615,"msumloglike"
"798","R",3133567,"msumloglike"
"799","R",2997702,"msumloglike"
"800","Rcpp",331412,"msumloglike"
"801","R",3137825,"msumloglike"
"802","R",3256698,"msumloglike"
"803","Rcpp",358333,"msumloglike"
"804","Rcpp",329368,"msumloglike"
"805","R",3122516,"msumloglike"
"806","R",3350373,"msumloglike"
"807","R",3358929,"msumloglike"
"808","Rcpp",375956,"msumloglike"
"809","R",3249063,"msumloglike"
"810","Rcpp",384541,"msumloglike"
"811","R",3000337,"msumloglike"
"812","R",2930666,"msumloglike"
"813","Rcpp",354846,"msumloglike"
"814","R",2923072,"msumloglike"
"815","Rcpp",325230,"msumloglike"
"816","R",2880662,"msumloglike"
"817","Rcpp",363021,"msumloglike"
"818","Rcpp",317195,"msumloglike"
"819","R",2801183,"msumloglike"
"820","Rcpp",350157,"msumloglike"
"821","R",2822694,"msumloglike"
"822","R",2865524,"msumloglike"
"823","Rcpp",354585,"msumloglike"
"824","R",2902663,"msumloglike"
"825","Rcpp",372849,"msumloglike"
"826","R",2860795,"msumloglike"
"827","R",2873319,"msumloglike"
"828","R",2932930,"msumloglike"
"829","R",7813744,"msumloglike"
"830","R",3141451,"msumloglike"
"831","Rcpp",326051,"msumloglike"
"832","Rcpp",319779,"msumloglike"
"833","Rcpp",346319,"msumloglike"
"834","R",3088422,"msumloglike"
"835","R",3165517,"msumloglike"
"836","R",3058917,"msumloglike"
"837","R",3072693,"msumloglike"
"838","Rcpp",383038,"msumloglike"
"839","R",3126062,"msumloglike"
"840","Rcpp",371877,"msumloglike"
"841","R",3039330,"msumloglike"
"842","R",3048757,"msumloglike"
"843","R",3085537,"msumloglike"
"844","Rcpp",368461,"msumloglike"
"845","Rcpp",318137,"msumloglike"
"846","Rcpp",318878,"msumloglike"
"847","Rcpp",315872,"msumloglike"
"848","Rcpp",312687,"msumloglike"
"849","Rcpp",322174,"msumloglike"
"850","Rcpp",317476,"msumloglike"
"851","R",3036945,"msumloglike"
"852","R",3229607,"msumloglike"
"853","Rcpp",413435,"msumloglike"
"854","R",3207455,"msumloglike"
"855","R",3212705,"msumloglike"
"856","Rcpp",336271,"msumloglike"
"857","Rcpp",333616,"msumloglike"
"858","Rcpp",352281,"msumloglike"
"859","Rcpp",350727,"msumloglike"
"860","Rcpp",321733,"msumloglike"
"861","R",3348109,"msumloglike"
"862","Rcpp",358442,"msumloglike"
"863","R",3164054,"msumloglike"
"864","Rcpp",370265,"msumloglike"
"865","Rcpp",325400,"msumloglike"
"866","Rcpp",337633,"msumloglike"
"867","R",3065479,"msumloglike"
"868","Rcpp",362299,"msumloglike"
"869","R",2971272,"msumloglike"
"870","Rcpp",353363,"msumloglike"
"871","Rcpp",328486,"msumloglike"
"872","Rcpp",311083,"msumloglike"
"873","R",2963999,"msumloglike"
"874","Rcpp",365185,"msumloglike"
"875","Rcpp",320762,"msumloglike"
"876","Rcpp",312857,"msumloglike"
"877","R",2957106,"msumloglike"
"878","R",2948319,"msumloglike"
"879","Rcpp",361097,"msumloglike"
"880","R",2868800,"msumloglike"
"881","Rcpp",367759,"msumloglike"
"882","Rcpp",339977,"msumloglike"
"883","R",2936737,"msumloglike"
"884","R",2936807,"msumloglike"
"885","Rcpp",364493,"msumloglike"
"886","R",2835908,"msumloglike"
"887","R",2900439,"msumloglike"
"888","R",2898847,"msumloglike"
"889","Rcpp",341170,"msumloglike"
"890","R",8118616,"msumloglike"
"891","R",3092891,"msumloglike"
"892","R",3131042,"msumloglike"
"893","Rcpp",387567,"msumloglike"
"894","R",3030513,"msumloglike"
"895","Rcpp",366317,"msumloglike"
"896","Rcpp",327434,"msumloglike"
"897","Rcpp",327965,"msumloglike"
"898","Rcpp",356309,"msumloglike"
"899","R",2961154,"msumloglike"
"900","Rcpp",370264,"msumloglike"
"901","R",3077611,"msumloglike"
"902","Rcpp",328676,"msumloglike"
"903","Rcpp",311293,"msumloglike"
"904","R",3032126,"msumloglike"
"905","R",3090907,"msumloglike"
"906","Rcpp",357941,"msumloglike"
"907","R",3103811,"msumloglike"
"908","R",2929484,"msumloglike"
"909","R",3007480,"msumloglike"
"910","R",3215861,"msumloglike"
"911","Rcpp",368331,"msumloglike"
"912","Rcpp",329217,"msumloglike"
"913","R",3069947,"msumloglike"
"914","R",3153414,"msumloglike"
"915","Rcpp",392837,"msumloglike"
"916","R",3309797,"msumloglike"
"917","R",3407901,"msumloglike"
"918","Rcpp",369233,"msumloglike"
"919","Rcpp",365686,"msumloglike"
"920","R",3188049,"msumloglike"
"921","Rcpp",350127,"msumloglike"
"922","Rcpp",320301,"msumloglike"
"923","Rcpp",314621,"msumloglike"
"924","R",3005657,"msumloglike"
"925","R",2955914,"msumloglike"
"926","Rcpp",370545,"msumloglike"
"927","Rcpp",314220,"msumloglike"
"928","Rcpp",314319,"msumloglike"
"929","R",2880371,"msumloglike"
"930","R",2869962,"msumloglike"
"931","Rcpp",353493,"msumloglike"
"932","Rcpp",313097,"msumloglike"
"933","R",2828254,"msumloglike"
"934","Rcpp",362079,"msumloglike"
"935","Rcpp",315181,"msumloglike"
"936","R",2775185,"msumloglike"
"937","Rcpp",370415,"msumloglike"
"938","R",2929083,"msumloglike"
"939","R",2845426,"msumloglike"
"940","R",2916599,"msumloglike"
"941","R",2829386,"msumloglike"
"942","Rcpp",363773,"msumloglike"
"943","R",7959537,"msumloglike"
"944","Rcpp",358011,"msumloglike"
"945","R",3097710,"msumloglike"
"946","R",3104573,"msumloglike"
"947","Rcpp",370325,"msumloglike"
"948","Rcpp",342272,"msumloglike"
"949","R",3076119,"msumloglike"
"950","Rcpp",365365,"msumloglike"
"951","R",2901001,"msumloglike"
"952","Rcpp",372709,"msumloglike"
"953","R",3134298,"msumloglike"
"954","Rcpp",358432,"msumloglike"
"955","Rcpp",319098,"msumloglike"
"956","R",3015135,"msumloglike"
"957","R",3019343,"msumloglike"
"958","Rcpp",384311,"msumloglike"
"959","R",3073394,"msumloglike"
"960","Rcpp",370204,"msumloglike"
"961","Rcpp",332744,"msumloglike"
"962","R",3058546,"msumloglike"
"963","R",3228034,"msumloglike"
"964","Rcpp",379472,"msumloglike"
"965","R",3236811,"msumloglike"
"966","Rcpp",377117,"msumloglike"
"967","R",2998533,"msumloglike"
"968","Rcpp",369123,"msumloglike"
"969","R",3238173,"msumloglike"
"970","R",3199220,"msumloglike"
"971","R",3411758,"msumloglike"
"972","R",3295030,"msumloglike"
"973","Rcpp",382718,"msumloglike"
"974","R",3003844,"msumloglike"
"975","R",2873088,"msumloglike"
"976","Rcpp",329948,"msumloglike"
"977","Rcpp",307657,"msumloglike"
"978","Rcpp",316884,"msumloglike"
"979","Rcpp",319198,"msumloglike"
"980","Rcpp",310422,"msumloglike"
"981","Rcpp",319028,"msumloglike"
"982","R",3011958,"msumloglike"
"983","Rcpp",368431,"msumloglike"
"984","R",2869241,"msumloglike"
"985","Rcpp",357501,"msumloglike"
"986","R",2921599,"msumloglike"
"987","Rcpp",370074,"msumloglike"
"988","Rcpp",331913,"msumloglike"
"989","Rcpp",312396,"msumloglike"
"990","Rcpp",320802,"msumloglike"
"991","R",2822433,"msumloglike"
"992","Rcpp",355747,"msumloglike"
"993","R",2871686,"msumloglike"
"994","R",2928502,"msumloglike"
"995","Rcpp",368040,"msumloglike"
"996","R",2894108,"msumloglike"
"997","R",2911380,"msumloglike"
"998","Rcpp",339937,"msumloglike"
"999","R",7980267,"msumloglike"
"1000","R",3064036,"msumloglike"
"1001","Rcpp",354905,"msumloglike"
"1002","R",3039480,"msumloglike"
"1003","R",2989858,"msumloglike"
"1004","R",3080136,"msumloglike"
"1005","Rcpp",386775,"msumloglike"
"1006","Rcpp",322154,"msumloglike"
"1007","Rcpp",348594,"msumloglike"
"1008","R",3009885,"msumloglike"
"1009","Rcpp",368892,"msumloglike"
"1010","Rcpp",314560,"msumloglike"
"1011","Rcpp",313378,"msumloglike"
"1012","Rcpp",315942,"msumloglike"
"1013","Rcpp",311023,"msumloglike"
"1014","Rcpp",308469,"msumloglike"
"1015","Rcpp",315582,"msumloglike"
"1016","R",2985148,"msumloglike"
"1017","R",3082331,"msumloglike"
"1018","Rcpp",378800,"msumloglike"
"1019","Rcpp",330941,"msumloglike"
"1020","R",3039109,"msumloglike"
"1021","Rcpp",368010,"msumloglike"
"1022","R",3034682,"msumloglike"
"1023","Rcpp",355877,"msumloglike"
"1024","R",3200812,"msumloglike"
"1025","R",3314847,"msumloglike"
"1026","Rcpp",399169,"msumloglike"
"1027","Rcpp",348654,"msumloglike"
"1028","Rcpp",375003,"msumloglike"
"1029","R",3210231,"msumloglike"
"1030","R",3388255,"msumloglike"
"1031","Rcpp",417934,"msumloglike"
"1032","R",3223185,"msumloglike"
"1033","R",3266416,"msumloglike"
"1034","R",3031695,"msumloglike"
"1035","Rcpp",358723,"msumloglike"
"1036","Rcpp",314209,"msumloglike"
"1037","Rcpp",316102,"msumloglike"
"1038","R",3013551,"msumloglike"
"1039","Rcpp",349235,"msumloglike"
"1040","Rcpp",312085,"msumloglike"
"1041","R",2894779,"msumloglike"
"1042","R",2899427,"msumloglike"
"1043","Rcpp",366828,"msumloglike"
"1044","Rcpp",316965,"msumloglike"
"1045","R",2854914,"msumloglike"
"1046","R",2933381,"msumloglike"
"1047","R",2923102,"msumloglike"
"1048","Rcpp",362860,"msumloglike"
"1049","R",2821231,"msumloglike"
"1050","Rcpp",352261,"msumloglike"
"1051","R",2921890,"msumloglike"
"1052","Rcpp",354435,"msumloglike"
"1053","R",2920658,"msumloglike"
"1054","Rcpp",364414,"msumloglike"
"1055","Rcpp",329899,"msumloglike"
"1056","Rcpp",307987,"msumloglike"
"1057","R",2899277,"msumloglike"
"1058","R",8028727,"msumloglike"
"1059","R",3092139,"msumloglike"
"1060","Rcpp",368081,"msumloglike"
"1061","Rcpp",349295,"msumloglike"
"1062","Rcpp",354225,"msumloglike"
"1063","Rcpp",324599,"msumloglike"
"1064","R",3129559,"msumloglike"
"1065","R",2992091,"msumloglike"
"1066","R",3068776,"msumloglike"
"1067","R",3077121,"msumloglike"
"1068","Rcpp",372378,"msumloglike"
"1069","Rcpp",320932,"msumloglike"
"1070","R",2864773,"msumloglike"
"1071","R",2971693,"msumloglike"
"1072","R",3112507,"msumloglike"
"1073","R",3137615,"msumloglike"
"1074","R",3168302,"msumloglike"
"1075","Rcpp",366577,"msumloglike"
"1076","R",3104042,"msumloglike"
"1077","Rcpp",419066,"msumloglike"
"1078","Rcpp",327094,"msumloglike"
"1079","R",3107819,"msumloglike"
"1080","Rcpp",363492,"msumloglike"
"1081","Rcpp",324659,"msumloglike"
"1082","R",3301081,"msumloglike"
"1083","R",3100484,"msumloglike"
"1084","Rcpp",424746,"msumloglike"
"1085","R",3371603,"msumloglike"
"1086","Rcpp",378901,"msumloglike"
"1087","Rcpp",350748,"msumloglike"
"1088","Rcpp",343735,"msumloglike"
"1089","R",2966854,"msumloglike"
"1090","R",2945183,"msumloglike"
"1091","R",2935445,"msumloglike"
"1092","Rcpp",355347,"msumloglike"
"1093","Rcpp",334888,"msumloglike"
"1094","Rcpp",333225,"msumloglike"
"1095","R",2940916,"msumloglike"
"1096","R",2930305,"msumloglike"
"1097","R",2964990,"msumloglike"
"1098","Rcpp",360456,"msumloglike"
"1099","R",2928162,"msumloglike"
"1100","R",2850246,"msumloglike"
"1101","Rcpp",360787,"msumloglike"
"1102","R",2892024,"msumloglike"
"1103","Rcpp",354164,"msumloglike"
"1104","R",2833263,"msumloglike"
"1105","R",2933151,"msumloglike"
"1106","R",2972364,"msumloglike"
"1107","Rcpp",5094885,"msumloglike"
"1108","R",3232152,"msumloglike"
"1109","Rcpp",349546,"msumloglike"
"1110","Rcpp",337704,"msumloglike"
"1111","R",3049379,"msumloglike"
"1112","R",3032567,"msumloglike"
"1113","Rcpp",355316,"msumloglike"
"1114","Rcpp",326231,"msumloglike"
"1115","Rcpp",321313,"msumloglike"
"1116","Rcpp",356899,"msumloglike"
"1117","Rcpp",338676,"msumloglike"
"1118","R",2992452,"msumloglike"
"1119","R",3030363,"msumloglike"
"1120","R",3081068,"msumloglike"
"1121","Rcpp",376827,"msumloglike"
"1122","R",3088893,"msumloglike"
"1123","R",2995398,"msumloglike"
"1124","Rcpp",377097,"msumloglike"
"1125","R",3028791,"msumloglike"
"1126","Rcpp",378199,"msumloglike"
"1127","R",2899107,"msumloglike"
"1128","Rcpp",362039,"msumloglike"
"1129","Rcpp",323266,"msumloglike"
"1130","Rcpp",316694,"msumloglike"
"1131","Rcpp",325130,"msumloglike"
"1132","R",3246419,"msumloglike"
"1133","R",3265995,"msumloglike"
"1134","R",3281565,"msumloglike"
"1135","R",3316309,"msumloglike"
"1136","R",3181807,"msumloglike"
"1137","Rcpp",373952,"msumloglike"
"1138","Rcpp",369774,"msumloglike"
"1139","R",3271245,"msumloglike"
"1140","Rcpp",390933,"msumloglike"
"1141","Rcpp",331061,"msumloglike"
"1142","Rcpp",315682,"msumloglike"
"1143","Rcpp",314700,"msumloglike"
"1144","R",2922450,"msumloglike"
"1145","Rcpp",345929,"msumloglike"
"1146","Rcpp",315482,"msumloglike"
"1147","R",3015024,"msumloglike"
"1148","Rcpp",359033,"msumloglike"
"1149","Rcpp",317436,"msumloglike"
"1150","R",2926909,"msumloglike"
"1151","R",2947347,"msumloglike"
"1152","Rcpp",363442,"msumloglike"
"1153","Rcpp",313959,"msumloglike"
"1154","R",2873840,"msumloglike"
"1155","Rcpp",356258,"msumloglike"
"1156","R",2955423,"msumloglike"
"1157","Rcpp",350427,"msumloglike"
"1158","R",2798718,"msumloglike"
"1159","Rcpp",334838,"msumloglike"
"1160","R",2806483,"msumloglike"
"1161","Rcpp",364704,"msumloglike"
"1162","Rcpp",311795,"msumloglike"
"1163","R",2912933,"msumloglike"
"1164","R",2893436,"msumloglike"
"1165","R",7945401,"msumloglike"
"1166","R",3041574,"msumloglike"
"1167","Rcpp",358923,"msumloglike"
"1168","Rcpp",333726,"msumloglike"
"1169","R",2938020,"msumloglike"
"1170","Rcpp",365606,"msumloglike"
"1171","R",3108309,"msumloglike"
"1172","Rcpp",355877,"msumloglike"
"1173","R",3015986,"msumloglike"
"1174","Rcpp",333896,"msumloglike"
"1175","Rcpp",313347,"msumloglike"
"1176","R",3042385,"msumloglike"
"1177","Rcpp",372909,"msumloglike"
"1178","R",3084534,"msumloglike"
"1179","Rcpp",379351,"msumloglike"
"1180","Rcpp",309781,"msumloglike"
"1181","Rcpp",312656,"msumloglike"
"1182","R",3020514,"msumloglike"
"1183","R",3222173,"msumloglike"
"1184","R",3092410,"msumloglike"
"1185","R",3047245,"msumloglike"
"1186","Rcpp",366448,"msumloglike"
"1187","Rcpp",323998,"msumloglike"
"1188","R",3105003,"msumloglike"
"1189","R",3142162,"msumloglike"
"1190","R",3135009,"msumloglike"
"1191","Rcpp",419657,"msumloglike"
"1192","R",3242972,"msumloglike"
"1193","Rcpp",374182,"msumloglike"
"1194","R",3390278,"msumloglike"
"1195","R",3240708,"msumloglike"
"1196","R",2910498,"msumloglike"
"1197","R",2899508,"msumloglike"
"1198","R",2889629,"msumloglike"
"1199","Rcpp",375724,"msumloglike"
"1200","Rcpp",315241,"msumloglike"
"1201","R",2918974,"msumloglike"
"1202","Rcpp",361638,"msumloglike"
"1203","R",2815320,"msumloglike"
"1204","Rcpp",328887,"msumloglike"
"1205","Rcpp",312907,"msumloglike"
"1206","R",2882255,"msumloglike"
"1207","R",2912542,"msumloglike"
"1208","R",2838163,"msumloglike"
"1209","Rcpp",326552,"msumloglike"
"1210","Rcpp",315031,"msumloglike"
"1211","R",2931507,"msumloglike"
"1212","Rcpp",346139,"msumloglike"
"1213","Rcpp",317275,"msumloglike"
"1214","Rcpp",311754,"msumloglike"
"1215","R",2926849,"msumloglike"
"1216","Rcpp",358102,"msumloglike"
"1217","R",2918083,"msumloglike"
"1218","Rcpp",368852,"msumloglike"
"1219","R",8029789,"msumloglike"
"1220","Rcpp",349255,"msumloglike"
"1221","R",3063054,"msumloglike"
"1222","Rcpp",375364,"msumloglike"
"1223","R",3060680,"msumloglike"
"1224","R",2960813,"msumloglike"
"1225","R",3135229,"msumloglike"
"1226","Rcpp",383920,"msumloglike"
"1227","Rcpp",321423,"msumloglike"
"1228","R",3034220,"msumloglike"
"1229","R",3061551,"msumloglike"
"1230","R",2947007,"msumloglike"
"1231","Rcpp",351479,"msumloglike"
"1232","R",3120082,"msumloglike"
"1233","Rcpp",363893,"msumloglike"
"1234","R",3058867,"msumloglike"
"1235","R",3096528,"msumloglike"
"1236","Rcpp",338325,"msumloglike"
"1237","R",3100334,"msumloglike"
"1238","Rcpp",351389,"msumloglike"
"1239","R",3076760,"msumloglike"
"1240","R",3249785,"msumloglike"
"1241","Rcpp",384401,"msumloglike"
"1242","R",3283588,"msumloglike"
"1243","R",3343691,"msumloglike"
"1244","R",3229637,"msumloglike"
"1245","Rcpp",393758,"msumloglike"
"1246","R",2977384,"msumloglike"
"1247","Rcpp",363301,"msumloglike"
"1248","Rcpp",331291,"msumloglike"
"1249","R",2952397,"msumloglike"
"1250","R",2947158,"msumloglike"
"1251","Rcpp",363612,"msumloglike"
"1252","R",2783451,"msumloglike"
"1253","Rcpp",361548,"msumloglike"
"1254","R",2827914,"msumloglike"
"1255","Rcpp",355737,"msumloglike"
"1256","Rcpp",311644,"msumloglike"
"1257","Rcpp",310743,"msumloglike"
"1258","Rcpp",311555,"msumloglike"
"1259","Rcpp",316304,"msumloglike"
"1260","R",2816572,"msumloglike"
"1261","Rcpp",371617,"msumloglike"
"1262","Rcpp",323456,"msumloglike"
"1263","R",2882756,"msumloglike"
"1264","Rcpp",333656,"msumloglike"
"1265","Rcpp",311765,"msumloglike"
"1266","R",2898807,"msumloglike"
"1267","Rcpp",357651,"msumloglike"
"1268","Rcpp",313679,"msumloglike"
"1269","Rcpp",314740,"msumloglike"
"1270","Rcpp",316323,"msumloglike"
"1271","R",2906852,"msumloglike"
"1272","R",2894458,"msumloglike"
"1273","R",8073511,"msumloglike"
"1274","R",2988525,"msumloglike"
"1275","Rcpp",336652,"msumloglike"
"1276","R",3079916,"msumloglike"
"1277","Rcpp",383679,"msumloglike"
"1278","Rcpp",404098,"msumloglike"
"1279","Rcpp",356568,"msumloglike"
"1280","R",2980740,"msumloglike"
"1281","R",3021987,"msumloglike"
"1282","Rcpp",379662,"msumloglike"
"1283","R",3080056,"msumloglike"
"1284","Rcpp",369373,"msumloglike"
"1285","R",2975220,"msumloglike"
"1286","Rcpp",369824,"msumloglike"
"1287","R",3106316,"msumloglike"
"1288","Rcpp",363502,"msumloglike"
"1289","R",3126033,"msumloglike"
"1290","R",3052465,"msumloglike"
"1291","Rcpp",369122,"msumloglike"
"1292","R",3170857,"msumloglike"
"1293","Rcpp",361318,"msumloglike"
"1294","Rcpp",340198,"msumloglike"
"1295","Rcpp",314670,"msumloglike"
"1296","R",3321830,"msumloglike"
"1297","R",3161790,"msumloglike"
"1298","R",3269051,"msumloglike"
"1299","R",3150849,"msumloglike"
"1300","Rcpp",421811,"msumloglike"
"1301","R",3276574,"msumloglike"
"1302","Rcpp",392336,"msumloglike"
"1303","Rcpp",352982,"msumloglike"
"1304","R",3180796,"msumloglike"
"1305","Rcpp",375083,"msumloglike"
"1306","R",3046713,"msumloglike"
"1307","Rcpp",370094,"msumloglike"
"1308","Rcpp",314730,"msumloglike"
"1309","R",3022929,"msumloglike"
"1310","R",2918473,"msumloglike"
"1311","R",2910048,"msumloglike"
"1312","Rcpp",347722,"msumloglike"
"1313","R",2712477,"msumloglike"
"1314","Rcpp",350257,"msumloglike"
"1315","Rcpp",309981,"msumloglike"
"1316","R",2801404,"msumloglike"
"1317","R",2888247,"msumloglike"
"1318","R",2849124,"msumloglike"
"1319","Rcpp",346670,"msumloglike"
"1320","R",2965262,"msumloglike"
"1321","R",2904066,"msumloglike"
"1322","R",2942137,"msumloglike"
"1323","Rcpp",5187028,"msumloglike"
"1324","Rcpp",461766,"msumloglike"
"1325","R",3197326,"msumloglike"
"1326","Rcpp",364554,"msumloglike"
"1327","Rcpp",349305,"msumloglike"
"1328","Rcpp",354435,"msumloglike"
"1329","R",3066982,"msumloglike"
"1330","R",3136031,"msumloglike"
"1331","Rcpp",364213,"msumloglike"
"1332","Rcpp",336291,"msumloglike"
"1333","R",3064808,"msumloglike"
"1334","R",2996360,"msumloglike"
"1335","Rcpp",363291,"msumloglike"
"1336","R",3110623,"msumloglike"
"1337","R",3048347,"msumloglike"
"1338","Rcpp",382868,"msumloglike"
"1339","Rcpp",338134,"msumloglike"
"1340","Rcpp",320411,"msumloglike"
"1341","R",3075748,"msumloglike"
"1342","R",3160537,"msumloglike"
"1343","Rcpp",376836,"msumloglike"
"1344","Rcpp",314389,"msumloglike"
"1345","R",3089705,"msumloglike"
"1346","Rcpp",384642,"msumloglike"
"1347","R",3168793,"msumloglike"
"1348","Rcpp",371908,"msumloglike"
"1349","R",3271205,"msumloglike"
"1350","R",3323934,"msumloglike"
"1351","Rcpp",398578,"msumloglike"
"1352","Rcpp",341791,"msumloglike"
"1353","Rcpp",361679,"msumloglike"
"1354","R",3248552,"msumloglike"
"1355","Rcpp",376516,"msumloglike"
"1356","R",3282676,"msumloglike"
"1357","R",3294679,"msumloglike"
"1358","R",2941005,"msumloglike"
"1359","R",3014633,"msumloglike"
"1360","R",2985890,"msumloglike"
"1361","R",2912753,"msumloglike"
"1362","R",2812364,"msumloglike"
"1363","R",2897504,"msumloglike"
"1364","R",2863951,"msumloglike"
"1365","Rcpp",370575,"msumloglike"
"1366","Rcpp",314650,"msumloglike"
"1367","Rcpp",312085,"msumloglike"
"1368","Rcpp",319980,"msumloglike"
"1369","Rcpp",310422,"msumloglike"
"1370","R",2856738,"msumloglike"
"1371","R",2938862,"msumloglike"
"1372","R",2850666,"msumloglike"
"1373","R",2991139,"msumloglike"
"1374","Rcpp",372578,"msumloglike"
"1375","Rcpp",319649,"msumloglike"
"1376","R",8022285,"msumloglike"
"1377","R",3083342,"msumloglike"
"1378","R",2987763,"msumloglike"
"1379","Rcpp",367089,"msumloglike"
"1380","Rcpp",364945,"msumloglike"
"1381","R",3029612,"msumloglike"
"1382","R",3018751,"msumloglike"
"1383","Rcpp",370284,"msumloglike"
"1384","R",3082601,"msumloglike"
"1385","Rcpp",372759,"msumloglike"
"1386","Rcpp",359394,"msumloglike"
"1387","R",3038649,"msumloglike"
"1388","Rcpp",369523,"msumloglike"
"1389","Rcpp",313258,"msumloglike"
"1390","Rcpp",331011,"msumloglike"
"1391","Rcpp",358192,"msumloglike"
"1392","Rcpp",356569,"msumloglike"
"1393","Rcpp",326863,"msumloglike"
"1394","R",3040843,"msumloglike"
"1395","Rcpp",385313,"msumloglike"
"1396","R",3094674,"msumloglike"
"1397","Rcpp",357781,"msumloglike"
"1398","Rcpp",319600,"msumloglike"
"1399","R",3126383,"msumloglike"
"1400","R",3144747,"msumloglike"
"1401","R",3187818,"msumloglike"
"1402","R",3155898,"msumloglike"
"1403","R",3291563,"msumloglike"
"1404","R",3366995,"msumloglike"
"1405","Rcpp",401673,"msumloglike"
"1406","R",3281344,"msumloglike"
"1407","Rcpp",408175,"msumloglike"
"1408","R",3146230,"msumloglike"
"1409","R",3034702,"msumloglike"
"1410","Rcpp",334908,"msumloglike"
"1411","Rcpp",314630,"msumloglike"
"1412","R",2925937,"msumloglike"
"1413","R",2927440,"msumloglike"
"1414","Rcpp",371928,"msumloglike"
"1415","Rcpp",321854,"msumloglike"
"1416","Rcpp",312556,"msumloglike"
"1417","Rcpp",317555,"msumloglike"
"1418","Rcpp",313148,"msumloglike"
"1419","Rcpp",316053,"msumloglike"
"1420","R",2858201,"msumloglike"
"1421","R",2944652,"msumloglike"
"1422","R",2875092,"msumloglike"
"1423","R",2946797,"msumloglike"
"1424","R",2880833,"msumloglike"
"1425","R",2838904,"msumloglike"
"1426","Rcpp",347231,"msumloglike"
"1427","Rcpp",317837,"msumloglike"
"1428","Rcpp",313307,"msumloglike"
"1429","Rcpp",313107,"msumloglike"
"1430","Rcpp",316564,"msumloglike"
"1431","Rcpp",310853,"msumloglike"
"1432","R",2866977,"msumloglike"
"1433","R",8046000,"msumloglike"
"1434","Rcpp",355387,"msumloglike"
"1435","R",3046223,"msumloglike"
"1436","Rcpp",362489,"msumloglike"
"1437","R",2922962,"msumloglike"
"1438","Rcpp",371116,"msumloglike"
"1439","R",3071601,"msumloglike"
"1440","Rcpp",365816,"msumloglike"
"1441","R",2964430,"msumloglike"
"1442","Rcpp",381336,"msumloglike"
"1443","R",3151721,"msumloglike"
"1444","Rcpp",367419,"msumloglike"
"1445","R",3027147,"msumloglike"
"1446","Rcpp",380684,"msumloglike"
"1447","Rcpp",319860,"msumloglike"
"1448","R",2998403,"msumloglike"
"1449","R",3074606,"msumloglike"
"1450","Rcpp",384461,"msumloglike"
"1451","Rcpp",334677,"msumloglike"
"1452","R",3103069,"msumloglike"
"1453","Rcpp",370184,"msumloglike"
"1454","R",3190994,"msumloglike"
"1455","Rcpp",374753,"msumloglike"
"1456","R",3156900,"msumloglike"
"1457","Rcpp",367068,"msumloglike"
"1458","R",3068275,"msumloglike"
"1459","Rcpp",401814,"msumloglike"
"1460","Rcpp",338605,"msumloglike"
"1461","Rcpp",354996,"msumloglike"
"1462","Rcpp",333044,"msumloglike"
"1463","R",3211112,"msumloglike"
"1464","R",3267027,"msumloglike"
"1465","Rcpp",398156,"msumloglike"
"1466","Rcpp",343183,"msumloglike"
"1467","R",3235247,"msumloglike"
"1468","Rcpp",368562,"msumloglike"
"1469","R",2980660,"msumloglike"
"1470","R",2937580,"msumloglike"
"1471","Rcpp",378099,"msumloglike"
"1472","R",3015406,"msumloglike"
"1473","Rcpp",370064,"msumloglike"
"1474","Rcpp",326332,"msumloglike"
"1475","R",2971974,"msumloglike"
"1476","Rcpp",360867,"msumloglike"
"1477","R",2915508,"msumloglike"
"1478","R",2891232,"msumloglike"
"1479","R",2848372,"msumloglike"
"1480","R",2907342,"msumloglike"
"1481","Rcpp",353763,"msumloglike"
"1482","Rcpp",314630,"msumloglike"
