"","expr","time","fun_name"
"5334","Rcpp",2916,"angle2"
"5335","Rcpp",2815,"angle2"
"5336","R",5581,"angle2"
"5337","Rcpp",3196,"angle2"
"5338","Rcpp",3006,"angle2"
"5339","R",5811,"angle2"
"5340","R",5671,"angle2"
"5341","R",5510,"angle2"
"5342","Rcpp",2986,"angle2"
"5343","Rcpp",3436,"angle2"
"5344","R",5851,"angle2"
"5345","R",5651,"angle2"
"5346","Rcpp",2846,"angle2"
"5347","R",5750,"angle2"
"5348","Rcpp",2785,"angle2"
"5349","R",5731,"angle2"
"5350","R",5701,"angle2"
"5351","R",5500,"angle2"
"5352","Rcpp",3276,"angle2"
"5353","Rcpp",2675,"angle2"
"5354","R",5591,"angle2"
"5355","Rcpp",2865,"angle2"
"5356","R",5750,"angle2"
"5357","Rcpp",2895,"angle2"
"5358","Rcpp",2665,"angle2"
"5359","Rcpp",2695,"angle2"
"5360","Rcpp",3016,"angle2"
"5361","R",5951,"angle2"
"5362","Rcpp",2896,"angle2"
"5363","R",5751,"angle2"
"5364","R",5731,"angle2"
"5365","Rcpp",2845,"angle2"
"5366","R",5581,"angle2"
"5367","R",5590,"angle2"
"5368","R",5551,"angle2"
"5369","R",5591,"angle2"
"5370","R",5570,"angle2"
"5371","Rcpp",3336,"angle2"
"5372","R",5610,"angle2"
"5373","R",5491,"angle2"
"5374","Rcpp",2875,"angle2"
"5375","Rcpp",2575,"angle2"
"5376","Rcpp",2665,"angle2"
"5377","Rcpp",2745,"angle2"
"5378","R",5680,"angle2"
"5379","R",5541,"angle2"
"5380","R",5520,"angle2"
"5381","R",5511,"angle2"
"5382","R",5751,"angle2"
"5383","R",5530,"angle2"
"5384","Rcpp",2956,"angle2"
"5385","R",5610,"angle2"
"5386","R",5751,"angle2"
"5387","Rcpp",3206,"angle2"
"5388","R",5921,"angle2"
"5389","Rcpp",2785,"angle2"
"5390","R",5891,"angle2"
"5391","R",5781,"angle2"
"5392","Rcpp",2776,"angle2"
"5393","Rcpp",3136,"angle2"
"5394","Rcpp",2985,"angle2"
"5395","Rcpp",2705,"angle2"
"5396","Rcpp",3125,"angle2"
"5397","Rcpp",2655,"angle2"
"5398","R",5841,"angle2"
"5399","R",5580,"angle2"
"5400","R",5581,"angle2"
"5401","R",5520,"angle2"
"5402","R",5972,"angle2"
"5403","R",5550,"angle2"
"5404","R",5541,"angle2"
"5405","Rcpp",3116,"angle2"
"5406","R",5600,"angle2"
"5407","Rcpp",3287,"angle2"
"5408","R",5630,"angle2"
"5409","Rcpp",2946,"angle2"
"5410","R",5681,"angle2"
"5411","R",5630,"angle2"
"5412","Rcpp",3246,"angle2"
"5413","R",5600,"angle2"
"5414","R",6032,"angle2"
"5415","Rcpp",3306,"angle2"
"5416","Rcpp",2805,"angle2"
"5417","Rcpp",2665,"angle2"
"5418","Rcpp",2855,"angle2"
"5419","Rcpp",2625,"angle2"
"5420","R",5831,"angle2"
"5421","Rcpp",2765,"angle2"
"5422","R",5580,"angle2"
"5423","R",5541,"angle2"
"5424","Rcpp",3035,"angle2"
"5425","R",5641,"angle2"
"5426","R",5661,"angle2"
"5427","R",5721,"angle2"
"5428","R",5600,"angle2"
"5429","R",5721,"angle2"
"5430","Rcpp",2916,"angle2"
"5431","Rcpp",2695,"angle2"
"5432","Rcpp",3026,"angle2"
"5433","R",5721,"angle2"
"5434","R",5470,"angle2"
"5435","Rcpp",3186,"angle2"
"5436","R",5611,"angle2"
"5437","Rcpp",2885,"angle2"
"5438","R",5721,"angle2"
"5439","Rcpp",2916,"angle2"
"5440","Rcpp",2685,"angle2"
"5441","R",5721,"angle2"
"5442","R",8466,"angle2"
"5443","Rcpp",3066,"angle2"
"5444","R",5650,"angle2"
"5445","R",6272,"angle2"
"5446","R",5601,"angle2"
"5447","R",5771,"angle2"
"5448","R",5470,"angle2"
"5449","R",5601,"angle2"
"5450","Rcpp",3096,"angle2"
"5451","Rcpp",3076,"angle2"
"5452","R",5821,"angle2"
"5453","R",5510,"angle2"
"5454","Rcpp",2826,"angle2"
"5455","Rcpp",3106,"angle2"
"5456","R",5841,"angle2"
"5457","Rcpp",2905,"angle2"
"5458","R",5831,"angle2"
"5459","R",5611,"angle2"
"5460","Rcpp",2785,"angle2"
"5461","Rcpp",2926,"angle2"
"5462","Rcpp",2825,"angle2"
"5463","R",5641,"angle2"
"5464","R",5490,"angle2"
"5465","Rcpp",2805,"angle2"
"5466","R",5831,"angle2"
"5467","Rcpp",2966,"angle2"
"5468","R",6332,"angle2"
"5469","R",5710,"angle2"
"5470","R",5480,"angle2"
"5471","R",5841,"angle2"
"5472","R",5751,"angle2"
"5473","Rcpp",3196,"angle2"
"5474","Rcpp",2795,"angle2"
"5475","Rcpp",2766,"angle2"
"5476","R",5640,"angle2"
"5477","R",5511,"angle2"
"5478","R",5731,"angle2"
"5479","R",5490,"angle2"
"5480","R",5491,"angle2"
"5481","R",5610,"angle2"
"5482","R",5591,"angle2"
"5483","Rcpp",2976,"angle2"
"5484","R",5881,"angle2"
"5485","Rcpp",2765,"angle2"
"5486","R",5791,"angle2"
"5487","R",5510,"angle2"
"5488","R",5500,"angle2"
"5489","R",5480,"angle2"
"5490","R",5601,"angle2"
"5491","Rcpp",2926,"angle2"
"5492","R",5630,"angle2"
"5493","Rcpp",3146,"angle2"
"5494","Rcpp",2916,"angle2"
"5495","R",5971,"angle2"
"5496","R",5521,"angle2"
"5497","R",5831,"angle2"
"5498","R",6332,"angle2"
"5499","Rcpp",2945,"angle2"
"5500","Rcpp",2716,"angle2"
"5501","Rcpp",2885,"angle2"
"5502","R",5761,"angle2"
"5503","R",5681,"angle2"
"5504","R",5761,"angle2"
"5505","Rcpp",3006,"angle2"
"5506","Rcpp",2715,"angle2"
"5507","R",5691,"angle2"
"5508","R",5660,"angle2"
"5509","R",5581,"angle2"
"5510","R",5500,"angle2"
"5511","R",5481,"angle2"
"5512","Rcpp",2895,"angle2"
"5513","Rcpp",2776,"angle2"
"5514","R",5941,"angle2"
"5515","R",5791,"angle2"
"5516","Rcpp",2966,"angle2"
"5517","Rcpp",2615,"angle2"
"5518","Rcpp",3316,"angle2"
"5519","Rcpp",2665,"angle2"
"5520","R",5641,"angle2"
"5521","Rcpp",2996,"angle2"
"5522","Rcpp",3226,"angle2"
"5523","R",5701,"angle2"
"5524","Rcpp",2985,"angle2"
"5525","R",5621,"angle2"
"5526","Rcpp",2976,"angle2"
"5527","R",5650,"angle2"
"5528","R",5521,"angle2"
"5529","R",5480,"angle2"
"5530","R",5581,"angle2"
"5531","Rcpp",3036,"angle2"
"5532","R",5600,"angle2"
"5533","Rcpp",2816,"angle2"
"5534","R",5881,"angle2"
"5535","R",5641,"angle2"
"5536","Rcpp",2975,"angle2"
"5537","Rcpp",2946,"angle2"
"5538","Rcpp",2695,"angle2"
"5539","R",5661,"angle2"
"5540","R",5521,"angle2"
"5541","R",5600,"angle2"
"5542","R",5501,"angle2"
"5543","Rcpp",2985,"angle2"
"5544","R",5751,"angle2"
"5545","Rcpp",3256,"angle2"
"5546","R",5670,"angle2"
"5547","Rcpp",3086,"angle2"
"5548","Rcpp",2936,"angle2"
"5549","Rcpp",3066,"angle2"
"5550","R",5680,"angle2"
"5551","R",5891,"angle2"
"5552","Rcpp",2855,"angle2"
"5553","R",5781,"angle2"
"5554","R",5591,"angle2"
"5555","R",5801,"angle2"
"5556","Rcpp",2845,"angle2"
"5557","R",5701,"angle2"
"5558","Rcpp",2835,"angle2"
"5559","Rcpp",2665,"angle2"
"5560","R",5650,"angle2"
"5561","Rcpp",2846,"angle2"
"5562","R",5731,"angle2"
"5563","Rcpp",3196,"angle2"
"5564","Rcpp",2815,"angle2"
"5565","R",6162,"angle2"
"5566","Rcpp",2825,"angle2"
"5567","R",5711,"angle2"
"5568","Rcpp",3006,"angle2"
"5569","Rcpp",2865,"angle2"
"5570","Rcpp",2685,"angle2"
"5571","R",5981,"angle2"
"5572","Rcpp",2835,"angle2"
"5573","Rcpp",2766,"angle2"
"5574","Rcpp",2534,"angle2"
"5575","R",5811,"angle2"
"5576","R",6211,"angle2"
"5577","Rcpp",3186,"angle2"
"5578","R",5911,"angle2"
"5579","Rcpp",3015,"angle2"
"5580","Rcpp",2736,"angle2"
"5581","Rcpp",2775,"angle2"
"5582","Rcpp",2725,"angle2"
"5583","R",5781,"angle2"
"5584","Rcpp",2856,"angle2"
"5585","Rcpp",2745,"angle2"
"5586","R",6011,"angle2"
"5587","R",5541,"angle2"
"5588","Rcpp",3066,"angle2"
"5589","R",5901,"angle2"
"5590","R",5611,"angle2"
"5591","Rcpp",2805,"angle2"
"5592","R",5831,"angle2"
"5593","R",5621,"angle2"
"5594","Rcpp",3186,"angle2"
"5595","Rcpp",2935,"angle2"
"5596","Rcpp",2645,"angle2"
"5597","R",5700,"angle2"
"5598","R",5541,"angle2"
"5599","R",5621,"angle2"
"5600","Rcpp",2905,"angle2"
"5601","R",5681,"angle2"
"5602","R",5510,"angle2"
"5603","Rcpp",2876,"angle2"
"5604","Rcpp",2805,"angle2"
"5605","R",5581,"angle2"
"5606","Rcpp",2815,"angle2"
"5607","Rcpp",2746,"angle2"
"5608","R",5770,"angle2"
"5609","R",5650,"angle2"
"5610","R",5571,"angle2"
"5611","R",5480,"angle2"
"5612","R",5481,"angle2"
"5613","R",5590,"angle2"
"5614","Rcpp",2886,"angle2"
"5615","Rcpp",3096,"angle2"
"5616","R",5610,"angle2"
"5617","Rcpp",2986,"angle2"
"5618","R",5671,"angle2"
"5619","Rcpp",2715,"angle2"
"5620","R",5591,"angle2"
"5621","Rcpp",3086,"angle2"
"5622","R",5801,"angle2"
"5623","Rcpp",2795,"angle2"
"5624","R",5881,"angle2"
"5625","Rcpp",2846,"angle2"
"5626","Rcpp",2895,"angle2"
"5627","R",5601,"angle2"
"5628","Rcpp",2815,"angle2"
"5629","R",5691,"angle2"
"5630","R",5510,"angle2"
"5631","Rcpp",2895,"angle2"
"5632","Rcpp",3006,"angle2"
"5633","R",5731,"angle2"
"5634","Rcpp",2885,"angle2"
"5635","Rcpp",2755,"angle2"
"5636","Rcpp",2695,"angle2"
"5637","R",6231,"angle2"
"5638","R",5570,"angle2"
"5639","Rcpp",2846,"angle2"
"5640","Rcpp",2755,"angle2"
"5641","Rcpp",2945,"angle2"
"5642","R",5851,"angle2"
"5643","Rcpp",2895,"angle2"
"5644","Rcpp",2675,"angle2"
"5645","R",5851,"angle2"
"5646","R",5721,"angle2"
"5647","R",5541,"angle2"
"5648","Rcpp",2905,"angle2"
"5649","R",5601,"angle2"
"5650","R",6051,"angle2"
"5651","R",5631,"angle2"
"5652","R",5500,"angle2"
"5653","R",5490,"angle2"
"5654","R",5651,"angle2"
"5655","Rcpp",3066,"angle2"
"5656","Rcpp",2675,"angle2"
"5657","Rcpp",2775,"angle2"
"5658","Rcpp",2825,"angle2"
"5659","Rcpp",2656,"angle2"
"5660","R",6442,"angle2"
"5661","Rcpp",3116,"angle2"
"5662","Rcpp",2825,"angle2"
"5663","Rcpp",2796,"angle2"
"5664","Rcpp",3146,"angle2"
"5665","R",8526,"angle2"
"5666","Rcpp",2965,"angle2"
"5667","Rcpp",2896,"angle2"
"5668","R",5951,"angle2"
"5669","R",5651,"angle2"
"5670","R",5570,"angle2"
"5671","Rcpp",3256,"angle2"
"5672","R",5741,"angle2"
"5673","Rcpp",2865,"angle2"
"5674","R",5641,"angle2"
"5675","R",5520,"angle2"
"5676","R",5681,"angle2"
"5677","R",5581,"angle2"
"5678","Rcpp",2965,"angle2"
"5679","Rcpp",2756,"angle2"
"5680","Rcpp",2635,"angle2"
"5681","Rcpp",2565,"angle2"
"5682","R",5761,"angle2"
"5683","R",5740,"angle2"
"5684","Rcpp",3227,"angle2"
"5685","Rcpp",2595,"angle2"
"5686","Rcpp",2665,"angle2"
"5687","Rcpp",2625,"angle2"
"5688","R",5691,"angle2"
"5689","Rcpp",3166,"angle2"
"5690","R",5871,"angle2"
"5691","Rcpp",2725,"angle2"
"5692","Rcpp",2735,"angle2"
"5693","R",6112,"angle2"
"5694","R",5741,"angle2"
"5695","Rcpp",3326,"angle2"
"5696","Rcpp",2876,"angle2"
"5697","Rcpp",2745,"angle2"
"5698","R",5941,"angle2"
"5699","R",5801,"angle2"
"5700","R",5691,"angle2"
"5701","Rcpp",3096,"angle2"
"5702","R",6091,"angle2"
"5703","R",5520,"angle2"
"5704","R",5540,"angle2"
"5705","R",5770,"angle2"
"5706","Rcpp",2875,"angle2"
"5707","Rcpp",3046,"angle2"
"5708","Rcpp",2765,"angle2"
"5709","R",5641,"angle2"
"5710","Rcpp",3016,"angle2"
"5711","R",5620,"angle2"
"5712","Rcpp",3377,"angle2"
"5713","R",5711,"angle2"
"5714","R",5750,"angle2"
"5715","R",5530,"angle2"
"5716","Rcpp",3166,"angle2"
"5717","R",5691,"angle2"
"5718","R",6101,"angle2"
"5719","R",6111,"angle2"
"5720","Rcpp",3096,"angle2"
"5721","R",6001,"angle2"
"5722","R",5932,"angle2"
"5723","Rcpp",3206,"angle2"
"5724","Rcpp",2715,"angle2"
"5725","R",6352,"angle2"
"5726","R",5801,"angle2"
"5727","R",6011,"angle2"
"5728","Rcpp",3207,"angle2"
"5729","Rcpp",3266,"angle2"
"5730","R",5821,"angle2"
"5731","R",6121,"angle2"
"5732","Rcpp",2996,"angle2"
"5733","Rcpp",2816,"angle2"
"5734","Rcpp",3105,"angle2"
"5735","R",6221,"angle2"
"5736","R",5881,"angle2"
"5737","R",5760,"angle2"
"5738","R",5942,"angle2"
"5739","Rcpp",2965,"angle2"
"5740","Rcpp",2776,"angle2"
"5741","R",5961,"angle2"
"5742","R",6102,"angle2"
"5743","Rcpp",3116,"angle2"
"5744","R",5981,"angle2"
"5745","Rcpp",2966,"angle2"
"5746","R",6061,"angle2"
"5747","R",5821,"angle2"
"5748","Rcpp",2966,"angle2"
"5749","R",5881,"angle2"
"5750","R",5991,"angle2"
"5751","Rcpp",3066,"angle2"
"5752","R",5871,"angle2"
"5753","R",5871,"angle2"
"5754","R",5680,"angle2"
"5755","R",5891,"angle2"
"5756","Rcpp",2945,"angle2"
"5757","R",6252,"angle2"
"5758","Rcpp",2986,"angle2"
"5759","R",5841,"angle2"
"5760","R",5881,"angle2"
"5761","Rcpp",2986,"angle2"
"5762","R",6211,"angle2"
"5763","Rcpp",2935,"angle2"
"5764","R",6092,"angle2"
"5765","Rcpp",3035,"angle2"
"5766","Rcpp",2876,"angle2"
"5767","R",6172,"angle2"
"5768","R",5620,"angle2"
"5769","R",6102,"angle2"
"5770","R",6071,"angle2"
"5771","R",5780,"angle2"
"5772","Rcpp",2986,"angle2"
"5773","Rcpp",3106,"angle2"
"5774","R",5861,"angle2"
"5775","Rcpp",3176,"angle2"
"5776","R",6032,"angle2"
"5777","Rcpp",3096,"angle2"
"5778","Rcpp",2815,"angle2"
"5779","R",6192,"angle2"
"5780","Rcpp",2935,"angle2"
"5781","R",6201,"angle2"
"5782","Rcpp",2796,"angle2"
"5783","R",5620,"angle2"
"5784","Rcpp",2856,"angle2"
"5785","R",5620,"angle2"
"5786","Rcpp",3227,"angle2"
"5787","R",5791,"angle2"
"5788","Rcpp",2935,"angle2"
"5789","Rcpp",2685,"angle2"
"5790","Rcpp",3377,"angle2"
"5791","Rcpp",2635,"angle2"
"5792","R",5801,"angle2"
"5793","R",5971,"angle2"
"5794","R",5551,"angle2"
"5795","Rcpp",2955,"angle2"
"5796","R",5731,"angle2"
"5797","R",5851,"angle2"
"5798","Rcpp",3287,"angle2"
"5799","R",5931,"angle2"
"5800","Rcpp",2905,"angle2"
"5801","Rcpp",2795,"angle2"
"5802","R",6382,"angle2"
"5803","R",5961,"angle2"
"5804","Rcpp",3006,"angle2"
"5805","Rcpp",2896,"angle2"
"5806","Rcpp",2765,"angle2"
"5807","Rcpp",3176,"angle2"
"5808","R",6011,"angle2"
"5809","Rcpp",3116,"angle2"
"5810","Rcpp",2736,"angle2"
"5811","R",5650,"angle2"
"5812","R",5541,"angle2"
"5813","Rcpp",3246,"angle2"
"5814","R",5851,"angle2"
"5815","Rcpp",2846,"angle2"
"5816","Rcpp",2665,"angle2"
"5817","R",6081,"angle2"
"5818","Rcpp",3176,"angle2"
"5819","Rcpp",2716,"angle2"
"5820","Rcpp",2625,"angle2"
"5821","R",5891,"angle2"
"5822","Rcpp",3106,"angle2"
"5823","Rcpp",2775,"angle2"
"5824","Rcpp",3066,"angle2"
"5825","Rcpp",2645,"angle2"
"5826","Rcpp",2715,"angle2"
"5827","R",6112,"angle2"
"5828","Rcpp",2885,"angle2"
"5829","R",6342,"angle2"
"5830","Rcpp",3096,"angle2"
"5831","R",6132,"angle2"
"5832","Rcpp",3246,"angle2"
"5833","Rcpp",3016,"angle2"
"5834","R",5931,"angle2"
"5835","Rcpp",2916,"angle2"
"5836","Rcpp",2745,"angle2"
"5837","R",5971,"angle2"
"5838","Rcpp",2786,"angle2"
"5839","R",5751,"angle2"
"5840","Rcpp",3186,"angle2"
"5841","Rcpp",2665,"angle2"
"5842","Rcpp",2765,"angle2"
"5843","R",5761,"angle2"
"5844","R",5701,"angle2"
"5845","Rcpp",3066,"angle2"
"5846","R",6081,"angle2"
"5847","Rcpp",2956,"angle2"
"5848","R",5921,"angle2"
"5849","Rcpp",2756,"angle2"
"5850","Rcpp",3316,"angle2"
"5851","Rcpp",2765,"angle2"
"5852","R",5701,"angle2"
"5853","Rcpp",2856,"angle2"
"5854","Rcpp",3236,"angle2"
"5855","Rcpp",2735,"angle2"
"5856","Rcpp",2685,"angle2"
"5857","Rcpp",3146,"angle2"
"5858","R",6432,"angle2"
"5859","R",5862,"angle2"
"5860","Rcpp",3196,"angle2"
"5861","R",5801,"angle2"
"5862","R",5761,"angle2"
"5863","R",6001,"angle2"
"5864","R",5671,"angle2"
"5865","Rcpp",2935,"angle2"
"5866","R",5741,"angle2"
"5867","R",5581,"angle2"
"5868","Rcpp",2925,"angle2"
"5869","R",5881,"angle2"
"5870","Rcpp",3025,"angle2"
"5871","Rcpp",3086,"angle2"
"5872","Rcpp",2695,"angle2"
"5873","R",5750,"angle2"
"5874","R",5551,"angle2"
"5875","R",5661,"angle2"
"5876","Rcpp",3015,"angle2"
"5877","Rcpp",2875,"angle2"
"5878","R",5641,"angle2"
"5879","Rcpp",2805,"angle2"
"5880","R",5691,"angle2"
"5881","R",5590,"angle2"
"5882","R",6061,"angle2"
"5883","R",5981,"angle2"
"5884","Rcpp",2946,"angle2"
"5885","R",6011,"angle2"
"5886","R",5640,"angle2"
"5887","Rcpp",5400,"angle2"
"5888","R",5972,"angle2"
"5889","R",5761,"angle2"
"5890","Rcpp",3186,"angle2"
"5891","Rcpp",2705,"angle2"
"5892","R",5711,"angle2"
"5893","R",5781,"angle2"
"5894","R",6332,"angle2"
"5895","Rcpp",3326,"angle2"
"5896","R",6332,"angle2"
"5897","R",5821,"angle2"
"5898","Rcpp",3056,"angle2"
"5899","Rcpp",2996,"angle2"
"5900","Rcpp",2865,"angle2"
"5901","Rcpp",3026,"angle2"
"5902","Rcpp",2655,"angle2"
"5903","Rcpp",3036,"angle2"
"5904","R",5941,"angle2"
"5905","Rcpp",2916,"angle2"
"5906","Rcpp",2845,"angle2"
"5907","Rcpp",2746,"angle2"
"5908","Rcpp",2895,"angle2"
"5909","Rcpp",2776,"angle2"
"5910","R",5851,"angle2"
"5911","Rcpp",2885,"angle2"
"5912","R",6062,"angle2"
"5913","R",5540,"angle2"
"5914","R",5871,"angle2"
"5915","R",5541,"angle2"
"5916","Rcpp",2845,"angle2"
"5917","R",5601,"angle2"
"5918","Rcpp",3306,"angle2"
"5919","R",5741,"angle2"
"5920","R",5651,"angle2"
"5921","R",5721,"angle2"
"5922","Rcpp",2885,"angle2"
"5923","Rcpp",3226,"angle2"
"5924","R",5681,"angle2"
"5925","R",6462,"angle2"
"5926","Rcpp",2935,"angle2"
"5927","Rcpp",3036,"angle2"
"5928","R",5691,"angle2"
"5929","Rcpp",3076,"angle2"
"5930","Rcpp",2775,"angle2"
"5931","Rcpp",2715,"angle2"
"5932","Rcpp",3056,"angle2"
"5933","R",5781,"angle2"
"5934","R",5701,"angle2"
"5935","R",5540,"angle2"
"5936","R",5751,"angle2"
"5937","R",5741,"angle2"
"5938","R",5661,"angle2"
"5939","R",5550,"angle2"
"5940","R",5521,"angle2"
"5941","R",5611,"angle2"
"5942","Rcpp",3166,"angle2"
"5943","R",5891,"angle2"
"5944","Rcpp",3076,"angle2"
"5945","R",5971,"angle2"
"5946","R",6232,"angle2"
"5947","Rcpp",3036,"angle2"
"5948","R",5961,"angle2"
"5949","R",6001,"angle2"
"5950","R",6463,"angle2"
"5951","R",6111,"angle2"
"5952","Rcpp",3056,"angle2"
"5953","R",6011,"angle2"
"5954","R",5932,"angle2"
"5955","Rcpp",3126,"angle2"
"5956","Rcpp",3035,"angle2"
"5957","Rcpp",2865,"angle2"
"5958","Rcpp",2755,"angle2"
"5959","R",5651,"angle2"
"5960","Rcpp",2845,"angle2"
"5961","R",6031,"angle2"
"5962","Rcpp",2986,"angle2"
"5963","Rcpp",2815,"angle2"
"5964","R",6222,"angle2"
"5965","R",5761,"angle2"
"5966","Rcpp",3316,"angle2"
"5967","R",5711,"angle2"
"5968","Rcpp",2875,"angle2"
"5969","Rcpp",2896,"angle2"
"5970","Rcpp",3076,"angle2"
"5971","R",6422,"angle2"
"5972","R",6052,"angle2"
"5973","Rcpp",3416,"angle2"
"5974","R",6192,"angle2"
"5975","Rcpp",2945,"angle2"
"5976","Rcpp",3376,"angle2"
"5977","R",6312,"angle2"
"5978","R",5841,"angle2"
"5979","Rcpp",3296,"angle2"
"5980","Rcpp",3206,"angle2"
"5981","R",5902,"angle2"
"5982","Rcpp",2915,"angle2"
"5983","R",6072,"angle2"
"5984","Rcpp",3146,"angle2"
"5985","R",5931,"angle2"
"5986","R",6001,"angle2"
"5987","R",5771,"angle2"
"5988","Rcpp",2966,"angle2"
"5989","Rcpp",3176,"angle2"
"5990","R",5821,"angle2"
"5991","R",5961,"angle2"
"5992","Rcpp",2906,"angle2"
"5993","Rcpp",3156,"angle2"
"5994","R",5721,"angle2"
"5995","Rcpp",2835,"angle2"
"5996","Rcpp",2705,"angle2"
"5997","Rcpp",2835,"angle2"
"5998","Rcpp",2585,"angle2"
"5999","Rcpp",2865,"angle2"
"6000","Rcpp",3066,"angle2"
"6001","Rcpp",17142,"angle2"
"6002","Rcpp",3036,"angle2"
"6003","R",15098,"angle2"
"6004","Rcpp",2595,"angle2"
"6005","Rcpp",2695,"angle2"
"6006","Rcpp",2215,"angle2"
"6007","Rcpp",2424,"angle2"
"6008","R",5370,"angle2"
"6009","R",5200,"angle2"
"6010","R",4870,"angle2"
"6011","R",4929,"angle2"
"6012","Rcpp",2545,"angle2"
"6013","Rcpp",2244,"angle2"
"6014","R",4929,"angle2"
"6015","R",5099,"angle2"
"6016","R",4849,"angle2"
"6017","Rcpp",2866,"angle2"
"6018","R",4839,"angle2"
"6019","Rcpp",2395,"angle2"
"6020","Rcpp",2514,"angle2"
"6021","Rcpp",2264,"angle2"
"6022","R",4909,"angle2"
"6023","Rcpp",2425,"angle2"
"6024","Rcpp",2244,"angle2"
"6025","R",4869,"angle2"
"6026","R",5270,"angle2"
"6027","Rcpp",2365,"angle2"
"6028","R",4839,"angle2"
"6029","Rcpp",2395,"angle2"
"6030","R",4849,"angle2"
"6031","Rcpp",2415,"angle2"
"6032","R",4859,"angle2"
"6033","R",4999,"angle2"
"6034","Rcpp",2585,"angle2"
"6035","Rcpp",2255,"angle2"
"6036","Rcpp",2304,"angle2"
"6037","Rcpp",2174,"angle2"
"6038","Rcpp",2655,"angle2"
"6039","R",4960,"angle2"
"6040","Rcpp",2545,"angle2"
"6041","Rcpp",2454,"angle2"
"6042","Rcpp",2686,"angle2"
"6043","Rcpp",2615,"angle2"
"6044","R",4929,"angle2"
"6045","R",4889,"angle2"
"6046","R",4799,"angle2"
"6047","Rcpp",2695,"angle2"
"6048","R",4989,"angle2"
"6049","Rcpp",2525,"angle2"
"6050","R",5019,"angle2"
"6051","Rcpp",2445,"angle2"
"6052","R",5020,"angle2"
"6053","R",4739,"angle2"
"6054","R",4789,"angle2"
"6055","Rcpp",2885,"angle2"
"6056","R",4869,"angle2"
"6057","Rcpp",2514,"angle2"
"6058","Rcpp",2315,"angle2"
"6059","R",4899,"angle2"
"6060","Rcpp",2785,"angle2"
"6061","R",5009,"angle2"
"6062","R",4999,"angle2"
"6063","R",4949,"angle2"
"6064","R",4949,"angle2"
"6065","Rcpp",2565,"angle2"
"6066","Rcpp",2725,"angle2"
"6067","Rcpp",2615,"angle2"
"6068","Rcpp",2305,"angle2"
"6069","R",5039,"angle2"
"6070","Rcpp",2485,"angle2"
"6071","R",5521,"angle2"
"6072","Rcpp",2424,"angle2"
"6073","Rcpp",2505,"angle2"
"6074","R",5200,"angle2"
"6075","Rcpp",2585,"angle2"
"6076","R",4849,"angle2"
"6077","R",4920,"angle2"
"6078","Rcpp",2725,"angle2"
"6079","Rcpp",2925,"angle2"
"6080","Rcpp",2375,"angle2"
"6081","R",5050,"angle2"
"6082","R",7914,"angle2"
"6083","Rcpp",2615,"angle2"
"6084","Rcpp",2444,"angle2"
"6085","Rcpp",2355,"angle2"
"6086","R",5160,"angle2"
"6087","R",5019,"angle2"
"6088","R",4739,"angle2"
"6089","R",4929,"angle2"
"6090","R",4959,"angle2"
"6091","R",4959,"angle2"
"6092","Rcpp",2625,"angle2"
"6093","Rcpp",2475,"angle2"
"6094","Rcpp",2415,"angle2"
"6095","R",4869,"angle2"
"6096","R",4729,"angle2"
"6097","R",4949,"angle2"
"6098","R",4860,"angle2"
"6099","R",4749,"angle2"
"6100","R",4769,"angle2"
"6101","R",4959,"angle2"
"6102","R",4739,"angle2"
"6103","Rcpp",2765,"angle2"
"6104","R",4799,"angle2"
"6105","Rcpp",2645,"angle2"
"6106","R",5059,"angle2"
"6107","Rcpp",2795,"angle2"
"6108","Rcpp",2374,"angle2"
"6109","R",4949,"angle2"
"6110","R",4830,"angle2"
"6111","R",5430,"angle2"
"6112","R",4779,"angle2"
"6113","R",4749,"angle2"
"6114","Rcpp",2765,"angle2"
"6115","R",4910,"angle2"
"6116","Rcpp",2474,"angle2"
"6117","Rcpp",2585,"angle2"
"6118","R",4789,"angle2"
"6119","R",4799,"angle2"
"6120","Rcpp",2675,"angle2"
"6121","R",4909,"angle2"
"6122","R",4799,"angle2"
"6123","Rcpp",3226,"angle2"
"6124","R",5541,"angle2"
"6125","Rcpp",2665,"angle2"
"6126","Rcpp",2906,"angle2"
"6127","Rcpp",2334,"angle2"
"6128","R",5150,"angle2"
"6129","R",4759,"angle2"
"6130","Rcpp",3036,"angle2"
"6131","R",4939,"angle2"
"6132","Rcpp",2575,"angle2"
"6133","Rcpp",2635,"angle2"
"6134","R",4839,"angle2"
"6135","Rcpp",2886,"angle2"
"6136","Rcpp",2565,"angle2"
"6137","Rcpp",2374,"angle2"
"6138","Rcpp",2315,"angle2"
"6139","R",4999,"angle2"
"6140","Rcpp",2575,"angle2"
"6141","R",5330,"angle2"
"6142","R",5421,"angle2"
"6143","R",5079,"angle2"
"6144","Rcpp",2495,"angle2"
"6145","R",5140,"angle2"
"6146","R",4819,"angle2"
"6147","R",4749,"angle2"
"6148","Rcpp",2555,"angle2"
"6149","R",4929,"angle2"
"6150","R",4709,"angle2"
"6151","R",4749,"angle2"
"6152","R",4839,"angle2"
"6153","R",5010,"angle2"
"6154","R",4849,"angle2"
"6155","Rcpp",2775,"angle2"
"6156","Rcpp",2535,"angle2"
"6157","Rcpp",3246,"angle2"
"6158","R",4939,"angle2"
"6159","R",4909,"angle2"
